Date,Home,Visitor,HomeScore,VisitorScore
20120918,CHN,CIN,1,3
20120918,MIA,ATL,4,3
20120918,PIT,MIL,0,6
20120918,SFN,COL,6,3
20120918,SLN,HOU,4,1
20120919,ANA,TEX,2,6
20120919,CLE,MIN,4,6
20120919,DET,OAK,6,2
20120919,KCA,CHA,3,0
20120919,NYA,TOR,4,2
20120919,NYA,TOR,2,1
20120919,SEA,BAL,1,3
20120919,TBA,BOS,13,3
20120919,ARI,SDN,6,2
20120919,CHN,CIN,5,6
20120919,MIA,ATL,0,3
20120919,NYN,PHI,2,3
20120919,PIT,MIL,1,3
20120919,SFN,COL,7,1
20120919,SLN,HOU,5,0
20120919,WAS,LAN,3,1
20120919,WAS,LAN,6,7
20120920,ANA,TEX,1,3
20120920,CLE,MIN,4,3
20120920,DET,OAK,4,12
20120920,KCA,CHA,4,3
20120920,NYA,TOR,10,7
20120920,TBA,BOS,7,4
20120920,ARI,SDN,5,6
20120920,CHN,CIN,3,5
20120920,NYN,PHI,1,16
20120920,PIT,MIL,7,9
20120920,SFN,COL,9,2
20120920,SLN,HOU,5,4
20120920,WAS,LAN,4,1
20120921,ANA,CHA,6,2
20120921,BOS,BAL,2,4
20120921,KCA,CLE,6,3
20120921,NYA,OAK,2,1
20120921,SEA,TEX,6,3
20120921,TBA,TOR,12,1
20120921,CHN,SLN,5,4
20120921,CIN,LAN,1,3
20120921,COL,ARI,5,15
20120921,HOU,PIT,7,1
20120921,NYN,MIA,7,3
20120921,PHI,ATL,6,2
20120921,SFN,SDN,5,1
20120921,WAS,MIL,2,4
20120922,ANA,CHA,4,2
20120922,BOS,BAL,6,9
20120922,DET,MIN,8,0
20120922,KCA,CLE,5,3
20120922,NYA,OAK,10,9
20120922,SEA,TEX,1,0
20120922,TBA,TOR,11,5
20120922,CHN,SLN,4,5
20120922,CIN,LAN,6,0
20120922,COL,ARI,7,8
20120922,HOU,PIT,4,1
20120922,NYN,MIA,4,3
20120922,PHI,ATL,2,8
20120922,SFN,SDN,8,4
20120922,WAS,MIL,10,4
20120923,ANA,CHA,4,1
20120923,BOS,BAL,2,1
20120923,DET,MIN,4,10
20120923,DET,MIN,1,2
20120923,KCA,CLE,4,15
20120923,NYA,OAK,4,5
20120923,SEA,TEX,2,3
20120923,TBA,TOR,3,0
20120923,CHN,SLN,3,6
20120923,CIN,LAN,3,5
20120923,COL,ARI,7,10
20120923,HOU,PIT,1,8
20120923,NYN,MIA,3,2
20120923,PHI,ATL,1,2
20120923,SFN,SDN,4,6
20120923,WAS,MIL,2,6
20120924,BAL,TOR,4,1
20120924,BAL,TOR,5,9
20120924,CHA,CLE,5,4
20120924,DET,KCA,6,2
20120924,MIN,NYA,3,6
20120924,TEX,OAK,5,4
20120924,COL,ARI,4,2
20120924,HOU,SLN,1,6
20120924,NYN,PIT,6,2
20120924,WAS,MIL,12,2
20120925,ANA,SEA,5,4
20120925,BAL,TOR,0,4
20120925,BOS,TBA,2,5
20120925,CHA,CLE,3,4
20120925,DET,KCA,2,0
20120925,MIN,NYA,5,4
20120925,TEX,OAK,2,3
20120925,ATL,MIA,4,3
20120925,CIN,MIL,4,2
20120925,COL,CHN,10,5
20120925,HOU,SLN,0,4
20120925,NYN,PIT,6,10
20120925,PHI,WAS,6,3
20120925,SDN,LAN,2,1
20120925,SFN,ARI,2,7
20120926,ANA,SEA,4,3
20120926,BAL,TOR,12,2
20120926,BOS,TBA,2,4
20120926,CHA,CLE,4,6
20120926,DET,KCA,5,4
20120926,MIN,NYA,2,8
20120926,TEX,OAK,3,9
20120926,ATL,MIA,3,0
20120926,CIN,MIL,1,8
20120926,COL,CHN,6,0
20120926,HOU,SLN,2,0
20120926,NYN,PIT,6,0
20120926,PHI,WAS,4,8
20120926,SDN,LAN,2,8
20120926,SFN,ARI,6,0
20120927,ANA,SEA,4,9
20120927,CHA,TBA,2,3
20120927,DET,KCA,5,4
20120927,TEX,OAK,9,7
20120927,TOR,NYA,6,0
20120927,ATL,MIA,6,2
20120927,CIN,MIL,2,1
20120927,COL,CHN,7,5
20120927,NYN,PIT,6,5
20120927,PHI,WAS,3,7
20120927,SDN,LAN,4,8
20120927,SFN,ARI,7,3
20120928,BAL,BOS,9,1
20120928,CHA,TBA,3,1
20120928,CLE,KCA,8,5
20120928,MIN,DET,4,2
20120928,OAK,SEA,8,2
20120928,TEX,ANA,4,7
20120928,TOR,NYA,4,11
20120928,ARI,CHN,8,3
20120928,ATL,NYN,1,3
20120928,LAN,COL,8,0
20120928,MIA,PHI,2,1
20120928,MIL,HOU,6,7
20120928,PIT,CIN,0,1
20120928,SDN,SFN,1,3
20120928,SLN,WAS,12,2
20120929,BAL,BOS,4,3
20120929,CHA,TBA,4,10
20120929,CLE,KCA,6,7
20120929,MIN,DET,4,6
20120929,OAK,SEA,7,4
20120929,TOR,NYA,3,2
20120929,ARI,CHN,8,2
20120929,ATL,NYN,2,0
20120929,LAN,COL,3,0
20120929,MIA,PHI,5,9
20120929,MIL,HOU,9,5
20120929,PIT,CIN,2,1
20120929,SDN,SFN,7,3
20120929,SLN,WAS,4,6
20120930,BAL,BOS,6,3
20120930,CHA,TBA,2,6
20120930,CLE,KCA,15,3
20120930,MIN,DET,1,2
20120930,OAK,SEA,5,2
20120930,TEX,ANA,4,5
20120930,TEX,ANA,8,7
20120930,TOR,NYA,6,9
20120930,ARI,CHN,2,7
20120930,ATL,NYN,6,2
20120930,LAN,COL,7,1
20120930,MIA,PHI,1,4
20120930,MIL,HOU,0,7
20120930,PIT,CIN,3,4
20120930,SDN,SFN,5,7
20120930,SLN,WAS,10,4
20121001,CLE,CHA,0,11
20121001,KCA,DET,3,6
20121001,NYA,BOS,10,2
20121001,OAK,TEX,4,3
20121001,SEA,ANA,4,8
20121001,TBA,BAL,5,3
20121001,TOR,MIN,6,5
20121001,ARI,COL,5,7
20121001,CHN,HOU,0,3
20121001,LAN,SFN,3,2
20121001,MIA,NYN,3,2
20121001,MIL,SDN,5,3
20121001,PIT,ATL,2,1
20121001,SLN,CIN,4,2
20121001,WAS,PHI,0,2
20121002,CLE,CHA,4,3
20121002,KCA,DET,4,2
20121002,NYA,BOS,4,3
20121002,OAK,TEX,3,1
20121002,SEA,ANA,6,1
20121002,TBA,BAL,0,1
20121002,TOR,MIN,4,3
20121002,ARI,COL,5,3
20121002,CHN,HOU,0,3
20121002,LAN,SFN,3,4
20121002,MIA,NYN,4,3
20121002,MIL,SDN,4,3
20121002,PIT,ATL,5,1
20121002,SLN,CIN,1,3
20121002,WAS,PHI,4,2
20121003,CLE,CHA,0,9
20121003,KCA,DET,0,1
20121003,NYA,BOS,14,2
20121003,OAK,TEX,12,5
20121003,SEA,ANA,12,0
20121003,TBA,BAL,4,1
20121003,TOR,MIN,2,1
20121003,ARI,COL,1,2
20121003,CHN,HOU,5,4
20121003,LAN,SFN,5,1
20121003,MIA,NYN,2,4
20121003,MIL,SDN,6,7
20121003,PIT,ATL,0,4
20121003,SLN,CIN,1,0
20121003,WAS,PHI,5,1
20130401,CHA,KCA,1,0
20130401,MIN,DET,2,4
20130401,NYA,BOS,2,8
20130401,OAK,SEA,0,2
20130401,ARI,SLN,6,2
20130401,ATL,PHI,7,5
20130401,CIN,ANA,1,3
20130401,LAN,SFN,4,0
20130401,MIL,COL,5,4
20130401,NYN,SDN,11,2
20130401,PIT,CHN,1,3
20130401,WAS,MIA,2,0
20130402,HOU,TEX,0,7
20130402,OAK,SEA,1,7
20130402,TBA,BAL,4,7
20130402,TOR,CLE,1,4
20130402,ARI,SLN,1,6
20130402,LAN,SFN,0,3
20130402,MIL,COL,4,8
20130403,CHA,KCA,5,2
20130403,HOU,TEX,0,4
20130403,MIN,DET,3,2
20130403,NYA,BOS,4,7
20130403,OAK,SEA,6,2
20130403,TBA,BAL,8,7
20130403,TOR,CLE,2,3
20130403,ARI,SLN,10,9
20130403,ATL,PHI,9,2
20130403,CIN,ANA,5,4
20130403,LAN,SFN,3,5
20130403,MIL,COL,3,7
20130403,NYN,SDN,8,4
20130403,PIT,CHN,3,0
20130403,WAS,MIA,3,0
20130404,CHA,KCA,1,3
20130404,MIN,DET,8,2
20130404,NYA,BOS,4,2
20130404,OAK,SEA,8,2
20130404,TBA,BAL,3,6
20130404,TOR,CLE,10,8
20130404,ATL,PHI,0,2
20130404,CIN,ANA,5,4
20130404,NYN,SDN,1,2
20130404,PIT,CHN,2,3
20130404,WAS,MIA,6,1
20130405,BAL,MIN,9,5
20130405,CHA,SEA,7,8
20130405,DET,NYA,8,3
20130405,HOU,OAK,3,8
20130405,TBA,CLE,4,0
20130405,TEX,ANA,3,2
20130405,TOR,BOS,4,6
20130405,ATL,CHN,4,1
20130405,CIN,WAS,15,0
20130405,COL,SDN,5,2
20130405,LAN,PIT,3,0
20130405,MIL,ARI,1,3
20130405,NYN,MIA,5,7
20130405,PHI,KCA,4,13
20130405,SFN,SLN,1,0
20130406,BAL,MIN,5,6
20130406,CHA,SEA,4,3
20130406,DET,NYA,8,4
20130406,HOU,OAK,3,6
20130406,TBA,CLE,6,0
20130406,TEX,ANA,4,8
20130406,TOR,BOS,5,0
20130406,ATL,CHN,6,5
20130406,CIN,WAS,6,7
20130406,COL,SDN,6,3
20130406,LAN,PIT,1,0
20130406,MIL,ARI,2,9
20130406,NYN,MIA,7,3
20130406,PHI,KCA,4,3
20130406,SFN,SLN,3,6
20130407,BAL,MIN,3,4
20130407,CHA,SEA,4,3
20130407,DET,NYA,0,7
20130407,HOU,OAK,3,9
20130407,TBA,CLE,0,13
20130407,TEX,ANA,7,3
20130407,TOR,BOS,0,13
20130407,ATL,CHN,5,1
20130407,CIN,WAS,6,3
20130407,COL,SDN,9,1
20130407,LAN,PIT,6,2
20130407,MIL,ARI,7,8
20130407,NYN,MIA,4,3
20130407,PHI,KCA,8,9
20130407,SFN,SLN,3,14
20130408,BOS,BAL,3,1
20130408,CLE,NYA,6,11
20130408,KCA,MIN,3,1
20130408,SEA,HOU,3,0
20130408,TEX,TBA,5,4
20130408,ARI,PIT,3,5
20130408,CHN,MIL,4,7
20130408,MIA,ATL,0,2
20130408,PHI,NYN,2,7
20130408,SFN,COL,4,2
20130408,SLN,CIN,4,13
20130409,ANA,OAK,5,9
20130409,CLE,NYA,1,14
20130409,DET,TOR,7,3
20130409,KCA,MIN,7,4
20130409,SEA,HOU,9,16
20130409,TEX,TBA,6,1
20130409,ARI,PIT,5,6
20130409,CHN,MIL,6,3
20130409,MIA,ATL,2,3
20130409,PHI,NYN,8,3
20130409,SDN,LAN,9,3
20130409,SFN,COL,9,6
20130409,SLN,CIN,5,1
20130409,WAS,CHA,8,7
20130410,ANA,OAK,5,11
20130410,BOS,BAL,5,8
20130410,DET,TOR,6,8
20130410,KCA,MIN,3,0
20130410,SEA,HOU,3,8
20130410,TEX,TBA,0,2
20130410,ARI,PIT,10,2
20130410,MIA,ATL,0,8
20130410,PHI,NYN,7,3
20130410,SDN,LAN,3,4
20130410,SFN,COL,10,0
20130410,SLN,CIN,10,0
20130410,WAS,CHA,5,2
20130411,ANA,OAK,1,8
20130411,BOS,BAL,2,3
20130411,DET,TOR,11,1
20130411,SEA,TEX,3,4
20130411,CHN,SFN,6,7
20130411,SDN,LAN,2,3
20130411,WAS,CHA,7,4
20130412,ANA,HOU,0,5
20130412,CLE,CHA,1,0
20130412,KCA,TOR,4,8
20130412,MIN,NYN,5,16
20130412,NYA,BAL,5,2
20130412,OAK,DET,4,3
20130412,SEA,TEX,3,1
20130412,ARI,LAN,3,0
20130412,CHN,SFN,4,3
20130412,MIA,PHI,1,3
20130412,PIT,CIN,6,5
20130412,SDN,COL,5,7
20130412,SLN,MIL,2,0
20130412,WAS,ATL,4,6
20130413,ANA,HOU,5,4
20130413,BOS,TBA,2,1
20130413,CLE,CHA,9,4
20130413,KCA,TOR,2,3
20130413,MIN,NYN,2,4
20130413,NYA,BAL,3,5
20130413,OAK,DET,3,7
20130413,SEA,TEX,1,3
20130413,ARI,LAN,5,7
20130413,CHN,SFN,2,3
20130413,MIA,PHI,2,1
20130413,PIT,CIN,3,1
20130413,SDN,COL,5,9
20130413,SLN,MIL,8,0
20130413,WAS,ATL,1,3
20130414,ANA,HOU,4,1
20130414,BOS,TBA,5,0
20130414,CLE,CHA,1,3
20130414,KCA,TOR,3,2
20130414,NYA,BAL,3,0
20130414,OAK,DET,1,10
20130414,SEA,TEX,4,3
20130414,ARI,LAN,1,0
20130414,CHN,SFN,7,10
20130414,MIA,PHI,1,2
20130414,PIT,CIN,10,7
20130414,SDN,COL,1,2
20130414,SLN,MIL,3,4
20130414,WAS,ATL,0,9
20130415,BOS,TBA,3,2
20130415,MIN,ANA,8,2
20130415,OAK,HOU,11,2
20130415,TOR,CHA,4,3
20130415,CIN,PHI,4,2
20130415,LAN,SDN,3,6
20130415,MIA,WAS,3,10
20130415,PIT,SLN,6,10
20130416,BAL,TBA,5,4
20130416,CLE,BOS,2,7
20130416,MIN,ANA,8,6
20130416,NYA,ARI,4,2
20130416,OAK,HOU,4,3
20130416,SEA,DET,2,6
20130416,TOR,CHA,3,4
20130416,ATL,KCA,6,3
20130416,CHN,TEX,2,4
20130416,CIN,PHI,1,0
20130416,COL,NYN,8,4
20130416,COL,NYN,9,8
20130416,LAN,SDN,2,9
20130416,MIA,WAS,8,2
20130416,MIL,SFN,10,8
20130417,BAL,TBA,2,6
20130417,CLE,BOS,3,6
20130417,NYA,ARI,4,3
20130417,OAK,HOU,7,5
20130417,SEA,DET,1,2
20130417,TOR,CHA,0,7
20130417,ATL,KCA,0,1
20130417,CIN,PHI,11,2
20130417,LAN,SDN,2,7
20130417,MIA,WAS,1,6
20130417,MIL,SFN,4,3
20130417,PIT,SLN,5,0
20130418,BAL,TBA,10,6
20130418,CLE,BOS,3,6
20130418,NYA,ARI,2,6
20130418,SEA,DET,2,0
20130418,TOR,CHA,3,1
20130418,CHN,TEX,6,2
20130418,CIN,MIA,11,1
20130418,COL,NYN,11,3
20130418,MIL,SFN,7,2
20130418,PHI,SLN,3,4
20130418,PIT,ATL,4,6
20130419,ANA,DET,8,1
20130419,HOU,CLE,3,2
20130419,TBA,OAK,8,3
20130419,TEX,SEA,7,0
20130419,TOR,NYA,4,9
20130419,CIN,MIA,1,2
20130419,COL,ARI,3,1
20130419,MIL,CHN,5,4
20130419,NYN,WAS,7,1
20130419,PHI,SLN,8,2
20130419,PIT,ATL,6,0
20130419,SFN,SDN,3,2
20130420,ANA,DET,10,0
20130420,BAL,LAN,7,5
20130420,BAL,LAN,6,1
20130420,BOS,KCA,4,3
20130420,CHA,MIN,1,2
20130420,HOU,CLE,6,19
20130420,TBA,OAK,1,0
20130420,TEX,SEA,5,0
20130420,TOR,NYA,3,5
20130420,CIN,MIA,3,2
20130420,COL,ARI,4,3
20130420,MIL,CHN,5,1
20130420,NYN,WAS,6,7
20130420,PHI,SLN,0,5
20130420,PIT,ATL,3,1
20130420,SFN,SDN,2,0
20130421,ANA,DET,4,3
20130421,BAL,LAN,4,7
20130421,BOS,KCA,2,4
20130421,BOS,KCA,4,5
20130421,CHA,MIN,3,5
20130421,HOU,CLE,4,5
20130421,TBA,OAK,8,1
20130421,TEX,SEA,11,3
20130421,TOR,NYA,8,4
20130421,CIN,MIA,10,6
20130421,COL,ARI,4,5
20130421,MIL,CHN,4,2
20130421,NYN,WAS,2,0
20130421,PHI,SLN,7,3
20130421,PIT,ATL,4,2
20130421,SFN,SDN,5,0
20130422,ANA,TEX,6,7
20130422,BAL,TOR,2,1
20130422,BOS,OAK,9,6
20130422,CHA,CLE,2,3
20130422,HOU,SEA,1,7
20130422,TBA,NYA,5,1
20130422,CIN,CHN,5,4
20130422,PHI,PIT,3,2
20130422,SDN,MIL,1,7
20130422,SFN,ARI,5,4
20130422,WAS,SLN,2,3
20130423,ANA,TEX,5,4
20130423,BAL,TOR,4,3
20130423,BOS,OAK,0,13
20130423,HOU,SEA,3,2
20130423,MIN,MIA,4,3
20130423,MIN,MIA,5,8
20130423,TBA,NYA,3,4
20130423,CIN,CHN,2,4
20130423,COL,ATL,3,4
20130423,COL,ATL,2,10
20130423,NYN,LAN,2,7
20130423,PHI,PIT,0,2
20130423,SDN,MIL,3,6
20130423,SFN,ARI,4,6
20130423,WAS,SLN,0,2
20130424,ANA,TEX,3,11
20130424,BAL,TOR,5,6
20130424,BOS,OAK,6,5
20130424,CHA,CLE,3,2
20130424,DET,KCA,7,5
20130424,HOU,SEA,10,3
20130424,TBA,NYA,3,0
20130424,CIN,CHN,1,0
20130424,COL,ATL,6,5
20130424,NYN,LAN,7,3
20130424,PHI,PIT,3,5
20130424,SDN,MIL,2,1
20130424,SFN,ARI,2,3
20130424,WAS,SLN,2,4
20130425,BOS,HOU,7,2
20130425,CHA,TBA,5,2
20130425,DET,KCA,3,8
20130425,MIN,TEX,1,2
20130425,NYA,TOR,5,3
20130425,OAK,BAL,2,10
20130425,SEA,ANA,6,0
20130425,ARI,COL,3,2
20130425,MIA,CHN,3,4
20130425,NYN,LAN,2,3
20130425,PHI,PIT,4,6
20130425,WAS,CIN,8,1
20130426,BOS,HOU,7,3
20130426,CHA,TBA,5,4
20130426,DET,ATL,10,0
20130426,MIN,TEX,3,4
20130426,NYA,TOR,6,4
20130426,OAK,BAL,0,3
20130426,SEA,ANA,3,6
20130426,ARI,COL,3,6
20130426,LAN,MIL,7,5
20130426,MIA,CHN,2,4
20130426,NYN,PHI,0,4
20130426,SDN,SFN,2,1
20130426,SLN,PIT,9,1
20130426,WAS,CIN,1,0
20130427,BOS,HOU,8,4
20130427,CHA,TBA,4,10
20130427,DET,ATL,7,4
20130427,KCA,CLE,3,2
20130427,MIN,TEX,7,2
20130427,NYA,TOR,5,4
20130427,OAK,BAL,3,7
20130427,SEA,ANA,3,2
20130427,ARI,COL,3,2
20130427,LAN,MIL,4,6
20130427,MIA,CHN,2,3
20130427,NYN,PHI,4,9
20130427,SDN,SFN,8,7
20130427,SLN,PIT,3,5
20130427,WAS,CIN,6,3
20130428,BOS,HOU,6,1
20130428,CHA,TBA,3,8
20130428,DET,ATL,8,3
20130428,KCA,CLE,9,0
20130428,KCA,CLE,3,10
20130428,MIN,TEX,5,0
20130428,NYA,TOR,3,2
20130428,OAK,BAL,9,8
20130428,SEA,ANA,2,1
20130428,ARI,COL,4,2
20130428,LAN,MIL,2,0
20130428,MIA,CHN,6,4
20130428,NYN,PHI,1,5
20130428,SDN,SFN,6,4
20130428,SLN,PIT,0,9
20130428,WAS,CIN,2,5
20130429,DET,MIN,4,3
20130429,KCA,CLE,0,9
20130429,NYA,HOU,1,9
20130429,OAK,ANA,10,8
20130429,SEA,BAL,6,2
20130429,ARI,SFN,4,6
20130429,ATL,WAS,3,2
20130429,CHN,SDN,5,3
20130429,LAN,COL,2,12
20130429,MIA,NYN,4,3
20130429,MIL,PIT,10,4
20130429,SLN,CIN,1,2
20130430,CLE,PHI,14,2
20130430,DET,MIN,6,1
20130430,KCA,TBA,8,2
20130430,NYA,HOU,7,4
20130430,OAK,ANA,10,6
20130430,SEA,BAL,2,7
20130430,TEX,CHA,10,6
20130430,TOR,BOS,9,7
20130430,ARI,SFN,1,2
20130430,ATL,WAS,8,1
20130430,CHN,SDN,7,13
20130430,LAN,COL,6,2
20130430,MIA,NYN,2,1
20130430,MIL,PIT,12,8
20130430,SLN,CIN,2,1
20130501,CLE,PHI,6,0
20130501,DET,MIN,2,6
20130501,KCA,TBA,9,8
20130501,NYA,HOU,5,4
20130501,OAK,ANA,4,5
20130501,SEA,BAL,8,3
20130501,TEX,CHA,2,5
20130501,TOR,BOS,1,10
20130501,ARI,SFN,6,9
20130501,ATL,WAS,0,2
20130501,CHN,SDN,6,2
20130501,LAN,COL,3,7
20130501,MIA,NYN,6,7
20130501,MIL,PIT,4,6
20130501,SLN,CIN,4,2
20130502,ANA,BAL,1,5
20130502,HOU,DET,3,7
20130502,TEX,CHA,1,3
20130502,TOR,BOS,1,3
20130502,ATL,WAS,1,3
20130502,CHN,SDN,2,4
20130502,MIL,SLN,5,6
20130502,PHI,MIA,7,2
20130503,ANA,BAL,4,0
20130503,CLE,MIN,7,6
20130503,HOU,DET,3,4
20130503,NYA,OAK,0,2
20130503,TEX,BOS,7,0
20130503,TOR,SEA,0,4
20130503,ATL,NYN,5,7
20130503,CHN,CIN,5,6
20130503,COL,TBA,4,7
20130503,MIL,SLN,1,6
20130503,PHI,MIA,4,1
20130503,PIT,WAS,3,1
20130503,SDN,ARI,7,6
20130503,SFN,LAN,2,1
20130504,ANA,BAL,4,5
20130504,CLE,MIN,7,3
20130504,HOU,DET,2,17
20130504,KCA,CHA,2,0
20130504,NYA,OAK,4,2
20130504,TEX,BOS,5,1
20130504,TOR,SEA,1,8
20130504,CHN,CIN,4,6
20130504,COL,TBA,9,3
20130504,MIL,SLN,6,7
20130504,PHI,MIA,0,2
20130504,PIT,WAS,4,5
20130504,SDN,ARI,1,8
20130504,SFN,LAN,10,9
20130505,ANA,BAL,4,8
20130505,CLE,MIN,2,4
20130505,HOU,DET,0,9
20130505,KCA,CHA,6,5
20130505,NYA,OAK,4,5
20130505,TEX,BOS,4,3
20130505,TOR,SEA,10,2
20130505,ATL,NYN,9,4
20130505,CHN,CIN,4,7
20130505,COL,TBA,3,8
20130505,MIL,SLN,1,10
20130505,PHI,MIA,2,14
20130505,PIT,WAS,2,6
20130505,SDN,ARI,5,1
20130505,SFN,LAN,4,3
20130506,BOS,MIN,6,5
20130506,CLE,OAK,7,3
20130506,KCA,CHA,1,2
20130506,TBA,TOR,7,8
20130506,CHN,TEX,9,2
20130506,CIN,ATL,4,7
20130506,LAN,ARI,2,9
20130506,SDN,MIA,5,0
20130506,SFN,PHI,2,6
20130507,BAL,KCA,4,3
20130507,BOS,MIN,1,6
20130507,CLE,OAK,1,0
20130507,HOU,ANA,7,6
20130507,TBA,TOR,4,6
20130507,CHN,SLN,2,1
20130507,CIN,ATL,5,4
20130507,COL,NYA,2,0
20130507,LAN,ARI,3,5
20130507,MIL,TEX,6,3
20130507,NYN,CHA,1,0
20130507,PIT,SEA,4,1
20130507,SDN,MIA,5,1
20130507,SFN,PHI,2,6
20130508,BAL,KCA,5,3
20130508,BOS,MIN,8,15
20130508,CLE,OAK,4,3
20130508,HOU,ANA,3,1
20130508,TBA,TOR,10,4
20130508,CHN,SLN,4,5
20130508,CIN,ATL,2,7
20130508,COL,NYA,2,3
20130508,LAN,ARI,2,3
20130508,MIL,TEX,1,4
20130508,NYN,CHA,3,6
20130508,PIT,SEA,1,2
20130508,SDN,MIA,1,0
20130508,SFN,PHI,4,3
20130508,WAS,DET,3,1
20130509,BAL,KCA,2,6
20130509,BOS,MIN,3,5
20130509,CLE,OAK,9,2
20130509,HOU,ANA,5,6
20130509,TBA,TOR,5,4
20130509,ARI,PHI,2,1
20130509,COL,NYA,1,3
20130509,NYN,PIT,3,2
20130509,SFN,ATL,3,6
20130509,WAS,DET,5,4
20130510,BOS,TOR,5,0
20130510,CHA,ANA,5,7
20130510,DET,CLE,10,4
20130510,HOU,TEX,2,4
20130510,KCA,NYA,6,11
20130510,MIN,BAL,6,9
20130510,SEA,OAK,6,3
20130510,TBA,SDN,6,3
20130510,ARI,PHI,3,2
20130510,CIN,MIL,4,3
20130510,LAN,MIA,4,5
20130510,NYN,PIT,3,7
20130510,SFN,ATL,8,2
20130510,SLN,COL,3,0
20130510,WAS,CHN,7,3
20130511,BOS,TOR,2,3
20130511,CHA,ANA,2,3
20130511,DET,CLE,6,7
20130511,HOU,TEX,7,8
20130511,KCA,NYA,2,3
20130511,MIN,BAL,8,5
20130511,SEA,OAK,3,4
20130511,TBA,SDN,8,7
20130511,ARI,PHI,1,3
20130511,CIN,MIL,13,7
20130511,LAN,MIA,7,1
20130511,NYN,PIT,2,11
20130511,SFN,ATL,10,1
20130511,SLN,COL,3,0
20130511,WAS,CHN,2,8
20130512,BOS,TOR,4,12
20130512,CHA,ANA,3,0
20130512,DET,CLE,3,4
20130512,HOU,TEX,7,12
20130512,KCA,NYA,2,4
20130512,MIN,BAL,0,6
20130512,SEA,OAK,6,1
20130512,TBA,SDN,4,2
20130512,ARI,PHI,2,4
20130512,CIN,MIL,5,1
20130512,LAN,MIA,5,3
20130512,NYN,PIT,2,3
20130512,SFN,ATL,5,1
20130512,SLN,COL,2,8
20130512,WAS,CHN,1,2
20130513,ANA,KCA,4,11
20130513,CLE,NYA,1,0
20130513,CLE,NYA,0,7
20130513,DET,HOU,7,2
20130513,MIN,CHA,10,3
20130513,OAK,TEX,5,1
20130513,ARI,ATL,1,10
20130513,CHN,COL,9,1
20130513,LAN,WAS,2,6
20130513,PIT,MIL,1,5
20130513,SLN,NYN,6,3
20130514,ANA,KCA,6,2
20130514,BAL,SDN,2,3
20130514,DET,HOU,6,2
20130514,MIN,CHA,2,4
20130514,NYA,SEA,4,3
20130514,OAK,TEX,5,6
20130514,TBA,BOS,5,3
20130514,TOR,SFN,10,6
20130514,ARI,ATL,2,0
20130514,CHN,COL,4,9
20130514,LAN,WAS,2,0
20130514,MIA,CIN,2,6
20130514,PHI,CLE,6,2
20130514,PIT,MIL,4,3
20130514,SLN,NYN,10,4
20130515,ANA,KCA,5,9
20130515,BAL,SDN,4,8
20130515,DET,HOU,5,7
20130515,MIN,CHA,4,9
20130515,NYA,SEA,2,12
20130515,OAK,TEX,2,6
20130515,TBA,BOS,2,9
20130515,TOR,SFN,11,3
20130515,ARI,ATL,5,3
20130515,CHN,COL,6,3
20130515,LAN,WAS,3,1
20130515,MIA,CIN,0,4
20130515,PHI,CLE,4,10
20130515,PIT,MIL,3,1
20130515,SLN,NYN,4,2
20130516,ANA,CHA,4,5
20130516,NYA,SEA,2,3
20130516,TBA,BOS,3,4
20130516,TEX,DET,10,4
20130516,COL,SFN,6,8
20130516,MIA,CIN,3,5
20130516,PIT,MIL,7,1
20130516,SDN,WAS,2,6
20130516,SLN,NYN,2,5
20130517,ANA,CHA,0,3
20130517,BAL,TBA,10,12
20130517,CLE,SEA,6,3
20130517,MIN,BOS,2,3
20130517,NYA,TOR,5,0
20130517,OAK,KCA,2,1
20130517,TEX,DET,1,2
20130517,ATL,LAN,8,5
20130517,CHN,NYN,2,3
20130517,COL,SFN,10,9
20130517,MIA,ARI,2,9
20130517,PHI,CIN,5,3
20130517,PIT,HOU,5,4
20130517,SDN,WAS,5,6
20130517,SLN,MIL,7,6
20130518,ANA,CHA,12,9
20130518,BAL,TBA,6,10
20130518,CLE,SEA,5,4
20130518,MIN,BOS,5,12
20130518,NYA,TOR,7,2
20130518,OAK,KCA,2,1
20130518,TEX,DET,7,2
20130518,ATL,LAN,3,1
20130518,CHN,NYN,8,2
20130518,COL,SFN,10,2
20130518,MIA,ARI,0,1
20130518,PHI,CIN,0,10
20130518,PIT,HOU,2,4
20130518,SDN,WAS,2,1
20130518,SLN,MIL,4,6
20130519,ANA,CHA,6,2
20130519,BAL,TBA,1,3
20130519,CLE,SEA,6,0
20130519,MIN,BOS,1,5
20130519,OAK,KCA,4,3
20130519,TEX,DET,11,8
20130519,ATL,LAN,5,2
20130519,CHN,NYN,3,4
20130519,COL,SFN,5,0
20130519,MIA,ARI,2,1
20130519,PHI,CIN,3,2
20130519,PIT,HOU,1,0
20130519,SDN,WAS,13,4
20130519,SLN,MIL,4,2
20130520,BAL,NYA,4,6
20130520,CHA,BOS,6,4
20130520,CLE,SEA,10,8
20130520,HOU,KCA,6,5
20130520,TEX,OAK,2,9
20130520,TOR,TBA,7,5
20130520,ATL,MIN,5,1
20130520,COL,ARI,1,5
20130520,MIA,PHI,5,1
20130520,MIL,LAN,1,3
20130520,NYN,CIN,3,4
20130520,SDN,SLN,4,2
20130520,SFN,WAS,8,0
